ubigeo,departamento,provincia,distrito,IASE_base,IASE_alt,clase_base,clase_alt,rank_base,rank_alt,rank_change,clase_change
140206,LAMBAYEQUE,FERREÃAFE,PUEBLO NUEVO,0.008476714111217788,0.006357535583413341,Muy bajo,Muy bajo,1633,1633,0,False
021902,ANCASH,SIHUAS,ACOBAMBA,0.007938260972060992,0.005953695729045744,Muy bajo,Muy bajo,1634,1634,0,False
021903,ANCASH,SIHUAS,ALFONSO UGARTE,0.006692983897911994,0.005019737923433996,Muy bajo,Muy bajo,1635,1635,0,False
010601,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,0.0061186894507308295,0.0045890170880481225,Muy bajo,Muy bajo,1636,1636,0,False
010307,AMAZONAS,BONGARA,JAZAN,0.005863632700603926,0.004397724525452945,Muy bajo,Muy bajo,1637,1637,0,False
020401,ANCASH,ASUNCION,CHACAS,0.005627746882676104,0.004220810162007078,Muy bajo,Muy bajo,1638,1638,0,False
220106,SAN MARTIN,MOYOBAMBA,YANTALO,0.00551105425189909,0.004133290688924317,Muy bajo,Muy bajo,1639,1639,0,False
060502,CAJAMARCA,CONTUMAZA,CHILETE,0.0054577090492581685,0.004093281786943626,Muy bajo,Muy bajo,1640,1640,0,False
220405,SAN MARTIN,HUALLAGA,SACANCHE,0.005424368297607593,0.004068276223205694,Muy bajo,Muy bajo,1641,1641,0,False
220703,SAN MARTIN,PICOTA,CASPISAPA,0.005419367184860007,0.004064525388645005,Muy bajo,Muy bajo,1642,1642,0,False
020501,ANCASH,BOLOGNESI,CHIQUIAN,0.005396862177495868,0.0040476466331219015,Muy bajo,Muy bajo,1643,1643,0,False
020606,ANCASH,CARHUAZ,MARCARA,0.005382692358044373,0.00403701926853328,Muy bajo,Muy bajo,1644,1644,0,False
060103,CAJAMARCA,CAJAMARCA,CHETILLA,0.005377691245296788,0.00403326843397259,Muy bajo,Muy bajo,1645,1645,0,False
220809,SAN MARTIN,RIOJA,YURACYACU,0.005368522538592879,0.004026391903944659,Muy bajo,Muy bajo,1646,1646,0,False
220710,SAN MARTIN,PICOTA,TRES UNIDOS,0.005354352719141384,0.004015764539356038,Muy bajo,Muy bajo,1647,1647,0,False
101001,HUANUCO,LAURICOCHA,JESUS,0.00535351920035012,0.00401513940026259,Muy bajo,Muy bajo,1648,1648,0,False
020201,ANCASH,AIJA,AIJA,0.005352685681558856,0.004014514261169141,Muy bajo,Muy bajo,1649,1649,0,False
130301,LA LIBERTAD,BOLIVAR,BOLIVAR,0.005351852162767591,0.004013889122075693,Muy bajo,Muy bajo,1650,1650,0,False
220103,SAN MARTIN,MOYOBAMBA,HABANA,0.005346851050020005,0.004010138287515004,Muy bajo,Muy bajo,1651,1651,0,False
150511,LIMA,CAÃETE,PACARAN,0.0053460175312287405,0.004009513148421556,Muy bajo,Muy bajo,1652,1652,0,False
020508,ANCASH,BOLOGNESI,HUALLANCA,0.005337682343316097,0.004003261757487072,Muy bajo,Muy bajo,1653,1653,0,False
021308,ANCASH,MARISCAL LUZURIAGA,MUSGA,0.0053318477117772455,0.003998885783832934,Muy bajo,Muy bajo,1654,1654,0,False
020507,ANCASH,BOLOGNESI,COLQUIOC,0.00531934492990828,0.00398950869743121,Muy bajo,Muy bajo,1655,1655,0,False
150714,LIMA,HUAROCHIRI,RICARDO PALMA,0.005315177335951958,0.0039863830019639685,Muy bajo,Muy bajo,1656,1656,0,False
220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,0.005311843260786901,0.003983882445590175,Muy bajo,Muy bajo,1657,1657,0,False
061006,CAJAMARCA,SAN MARCOS,JOSE MANUEL QUIROZ,0.005305175110456786,0.003978881332842589,Muy bajo,Muy bajo,1658,1658,0,False
021305,ANCASH,MARISCAL LUZURIAGA,LLAMA,0.0053026745540829924,0.0039770059155622445,Muy bajo,Muy bajo,1659,1659,0,False
020203,ANCASH,AIJA,HUACLLAN,0.005291838809796555,0.003968879107347416,Muy bajo,Muy bajo,1660,1660,0,False
240103,TUMBES,TUMBES,LA CRUZ,0.005291838809796555,0.003968879107347416,Muy bajo,Muy bajo,1660,1660,0,False
021706,ANCASH,RECUAY,MARCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130206,LA LIBERTAD,ASCOPE,RAZURI,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100705,HUANUCO,MARAÃON,SANTA ROSA DE ALTO YANAJANCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021204,ANCASH,HUAYLAS,HUAYLAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100609,HUANUCO,LEONCIO PRADO,PUEBLO NUEVO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151002,LIMA,YAUYOS,ALIS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100610,HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151024,LIMA,YAUYOS,QUINCHES,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151025,LIMA,YAUYOS,QUINOCAY,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151011,LIMA,YAUYOS,COLONIA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
200704,PIURA,TALARA,LOBITOS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021708,ANCASH,RECUAY,PARARIN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
101105,HUANUCO,YAROWILCA,JACAS CHICO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010516,AMAZONAS,LUYA,SAN CRISTOBAL,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130110,LA LIBERTAD,TRUJILLO,SIMBAL,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100607,HUANUCO,LEONCIO PRADO,PUCAYACU,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020109,ANCASH,HUARAZ,PAMPAS GRANDE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100704,HUANUCO,MARAÃON,LA MORADA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
101102,HUANUCO,YAROWILCA,CAHUAC,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151009,LIMA,YAUYOS,CHOCOS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100506,HUANUCO,HUAMALIES,MIRAFLORES,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100508,HUANUCO,HUAMALIES,PUNCHAO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100323,HUANUCO,DOS DE MAYO,YANAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150126,LIMA,LIMA,PUNTA HERMOSA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150715,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150138,LIMA,LIMA,SANTA MARIA DEL MAR,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021104,ANCASH,HUARMEY,HUAYAN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151020,LIMA,YAUYOS,MADEAN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021507,ANCASH,PALLASCA,LLAPO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
060305,CAJAMARCA,CELENDIN,JORGE CHAVEZ,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150124,LIMA,LIMA,PUCUSANA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020107,ANCASH,HUARAZ,LA LIBERTAD,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020103,ANCASH,HUARAZ,COLCABAMBA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020902,ANCASH,CORONGO,ACO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020901,ANCASH,CORONGO,CORONGO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021510,ANCASH,PALLASCA,SANTA ROSA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020903,ANCASH,CORONGO,BAMBAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
220704,SAN MARTIN,PICOTA,PILLUANA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020106,ANCASH,HUARAZ,JANGAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100502,HUANUCO,HUAMALIES,ARANCAY,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151005,LIMA,YAUYOS,AZANGARO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010304,AMAZONAS,BONGARA,COROSHA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150514,LIMA,CAÃETE,SAN LUIS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
060418,CAJAMARCA,CHOTA,TOCMOCHE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
220509,SAN MARTIN,LAMAS,SHANAO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010511,AMAZONAS,LUYA,MARIA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
211302,PUNO,YUNGUYO,ANAPIA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150732,LIMA,HUAROCHIRI,SURCO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
190203,PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150304,LIMA,CAJATAMBO,HUANCAPON,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150513,LIMA,CAÃETE,SAN ANTONIO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151021,LIMA,YAUYOS,MIRAFLORES,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020301,ANCASH,ANTONIO RAYMONDI,LLAMELLIN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021404,ANCASH,OCROS,CARHUAPAMPA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021016,ANCASH,HUARI,UCO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151008,LIMA,YAUYOS,CATAHUASI,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151023,LIMA,YAUYOS,PUTINZA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151031,LIMA,YAUYOS,TUPE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020303,ANCASH,ANTONIO RAYMONDI,CHACCHO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100505,HUANUCO,HUAMALIES,JIRCAN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
140103,LAMBAYEQUE,CHICLAYO,ETEN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150508,LIMA,CAÃETE,LUNAHUANA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021704,ANCASH,RECUAY,HUAYLLAPAMPA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151017,LIMA,YAUYOS,HUAÃEC,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
131203,LA LIBERTAD,VIRU,GUADALUPITO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010612,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020905,ANCASH,CORONGO,LA PAMPA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020906,ANCASH,CORONGO,YANAC,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130108,LA LIBERTAD,TRUJILLO,POROTO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130610,LA LIBERTAD,OTUZCO,PARANDAY,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130606,LA LIBERTAD,OTUZCO,LA CUESTA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130810,LA LIBERTAD,PATAZ,PIAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
060311,CAJAMARCA,CELENDIN,UTCO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
240303,TUMBES,ZARUMILLA,MATAPALO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
061106,CAJAMARCA,SAN MIGUEL,LA FLORIDA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020609,ANCASH,CARHUAZ,SHILLA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
022004,ANCASH,YUNGAY,MATACOTO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021002,ANCASH,HUARI,ANRA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010111,AMAZONAS,CHACHAPOYAS,LEVANTO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021012,ANCASH,HUARI,RAHUAPAMPA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020602,ANCASH,CARHUAZ,ACOPAMPA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150703,LIMA,HUAROCHIRI,CALLAHUANCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151015,LIMA,YAUYOS,HUANGASCAR,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150139,LIMA,LIMA,SANTA ROSA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021005,ANCASH,HUARI,HUACACHI,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020610,ANCASH,CARHUAZ,TINCO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020605,ANCASH,CARHUAZ,ATAQUERO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100703,HUANUCO,MARAÃON,SAN BUENAVENTURA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021703,ANCASH,RECUAY,COTAPARACO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010303,AMAZONAS,BONGARA,CHURUJA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021102,ANCASH,HUARMEY,COCHAPETI,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
101107,HUANUCO,YAROWILCA,PAMPAMARCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021013,ANCASH,HUARI,RAPAYAN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100322,HUANUCO,DOS DE MAYO,SILLAPATA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
220806,SAN MARTIN,RIOJA,POSIC,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010116,AMAZONAS,CHACHAPOYAS,OLLEROS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
061003,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100208,HUANUCO,AMBO,TOMAY KICHWA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
101002,HUANUCO,LAURICOCHA,BAÃOS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
200806,PIURA,SECHURA,RINCONADA LLICUAR,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010102,AMAZONAS,CHACHAPOYAS,ASUNCION,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150301,LIMA,CAJATAMBO,CAJATAMBO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130805,LA LIBERTAD,PATAZ,HUAYLILLAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021406,ANCASH,OCROS,CONGAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021401,ANCASH,OCROS,OCROS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021403,ANCASH,OCROS,CAJAMARQUILLA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020515,ANCASH,BOLOGNESI,TICLLOS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021501,ANCASH,PALLASCA,CABANA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021402,ANCASH,OCROS,ACAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021410,ANCASH,OCROS,SANTIAGO DE CHILCAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
060506,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021407,ANCASH,OCROS,LLIPA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020506,ANCASH,BOLOGNESI,CANIS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021709,ANCASH,RECUAY,TAPACOCHA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150719,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150127,LIMA,LIMA,PUNTA NEGRA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151013,LIMA,YAUYOS,HUAMPARA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150724,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150515,LIMA,CAÃETE,SANTA CRUZ DE FLORES,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
140204,LAMBAYEQUE,FERREÃAFE,MANUEL ANTONIO MESONES MURO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021506,ANCASH,PALLASCA,LACABAMBA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130812,LA LIBERTAD,PATAZ,TAURIJA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
160510,LORETO,REQUENA,JENARO HERRERA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
061309,CAJAMARCA,SANTA CRUZ,SEXI,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130813,LA LIBERTAD,PATAZ,URPAY,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010523,AMAZONAS,LUYA,TRITA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151028,LIMA,YAUYOS,TANTA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010610,AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151014,LIMA,YAUYOS,HUANCAYA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021405,ANCASH,OCROS,COCHAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150725,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150303,LIMA,CAJATAMBO,GORGOR,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150803,LIMA,HUAURA,CALETA DE CARQUIN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150305,LIMA,CAJATAMBO,MANAS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021508,ANCASH,PALLASCA,PALLASCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151018,LIMA,YAUYOS,LARAOS,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021505,ANCASH,PALLASCA,HUANDOVAL,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
020907,ANCASH,CORONGO,YUPAN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
061302,CAJAMARCA,SANTA CRUZ,ANDABAMBA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
151016,LIMA,YAUYOS,HUANTAN,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
021504,ANCASH,PALLASCA,HUACASCHUQUE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010115,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
150812,LIMA,HUAURA,VEGUETA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010120,AMAZONAS,CHACHAPOYAS,SOLOCO,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
200503,PIURA,PAITA,ARENAL,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100204,HUANUCO,AMBO,CONCHAMARCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
100111,HUANUCO,HUANUCO,PILLCO MARCA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
010605,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,0.005291005291005291,0.003968253968253968,Muy bajo,Muy bajo,1662,1662,0,False
